TentRepDisp(cm), TentRepAcc(g)
-4.965928609329950524e-04,-1.247156604993121800e-06
-4.892952087037125662e-04,-1.235843996337520630e-06
-4.818176393417588949e-04,-1.224402032733189434e-06
-4.741625003764177409e-04,-1.212833913157336100e-06
-4.663321551183444592e-04,-1.201142830958610231e-06
-4.583289817907925789e-04,-1.189331805185449241e-06
-4.501553727179140839e-04,-1.177403824318095014e-06
-4.418137335319706721e-04,-1.165361710810602599e-06
-4.333064823839472956e-04,-1.153208304875795516e-06
-4.246360490474760329e-04,-1.140946817966592551e-06
-4.158048739849619629e-04,-1.128580528454945811e-06
-4.068154074776026991e-04,-1.116112599002888446e-06
-3.976701087588938510e-04,-1.103546073433620148e-06
-3.883714451529841211e-04,-1.090883587436383619e-06
-3.789218912349941160e-04,-1.078127545952591009e-06
-3.693239279390791063e-04,-1.065280471449565048e-06
-3.595800416911357016e-04,-1.052344801548722830e-06
-3.496927236707370219e-04,-1.039322815166303708e-06
-3.396644691070444346e-04,-1.026216790558066959e-06
-3.294977765811169510e-04,-1.013028876425131777e-06
-3.191951473137970481e-04,-9.997613046120248925e-07
-3.087590843171641205e-04,-9.864167784182810422e-07
-2.981920914976443886e-04,-9.729981769048927009e-07
-2.874966728418988280e-04,-9.595083285778594459e-07
-2.766753316213068476e-04,-9.459500476714894803e-07
-2.657305696188700761e-04,-9.323259054428305251e-07
-2.546648864206141967e-04,-9.186383198277758278e-07
-2.434807787010273453e-04,-9.048898328087820754e-07
-2.321807396004526214e-04,-8.910828802194374118e-07
-2.207672583367378480e-04,-8.772196385146598921e-07
-2.092428199381863576e-04,-8.633021760414261713e-07
-1.976099050406326723e-04,-8.493323615186562043e-07
-1.858709897310068481e-04,-8.353120348482454749e-07
-1.740285453156136366e-04,-8.212433425632138725e-07
-1.620850380791594451e-04,-8.071284739576492246e-07
-1.500429291374147638e-04,-7.929694970384927385e-07
-1.379046743134622181e-04,-7.787683842619243379e-07
-1.256727240319480967e-04,-7.645267673695287667e-07
-1.133495232412712355e-04,-7.502461057010580326e-07
-1.009375112817089050e-04,-7.359280312410569515e-07
-8.843912177286716500e-05,-7.215741429939660706e-07
-7.585678261626024985e-05,-7.071859229315586284e-07
-6.319291601555267668e-05,-6.927649108873055929e-07
-5.044993849054290583e-05,-6.783125741078628799e-07
-3.763026084777959843e-05,-6.638305491532485513e-07
-2.473628797831608817e-05,-6.493210590144371707e-07
-1.177041857224073357e-05,-6.347865879745751342e-07
1.264955138186366582e-06,-6.202296661553121153e-07
1.436744765158626033e-05,-6.056528637640898760e-07
2.753468045710260844e-05,-5.910584879075932792e-07
4.076428226777613340e-05,-5.764487284338617585e-07
5.405388930224377573e-05,-5.618259573141523380e-07
6.740114553245807414e-05,-5.471924988144742982e-07
8.080370279824420764e-05,-5.325505433795341276e-07
9.425922086741256854e-05,-5.179022347622492930e-07
1.077653674628350854e-04,-5.032494816257911507e-07
1.213198182802661457e-04,-4.885941627720772741e-07
1.349202570969596502e-04,-4.739384535197686066e-07
1.485643759057079919e-04,-4.592845232769689374e-07
1.622498749950041842e-04,-4.446344070670904394e-07
1.759744630170358376e-04,-4.299899556639482546e-07
1.897358570239429003e-04,-4.153524898582226226e-07
2.035317824759530503e-04,-4.007230327187378874e-07
2.173599732965958019e-04,-3.861026805992385709e-07
2.312181719117221567e-04,-3.714924160885327596e-07
2.451041292018080555e-04,-3.568930986704621297e-07
2.590156044414252691e-04,-3.423055941716610249e-07
2.729503652333953876e-04,-3.277305985281082434e-07
2.869061874708900154e-04,-3.131688910836830882e-07
3.008808554374743888e-04,-2.986217330412336662e-07
3.148721619657684372e-04,-2.840905657240191295e-07
3.288779085581491142e-04,-2.695768278298605589e-07
3.428959055110553144e-04,-2.550819591419735126e-07
3.569239720167532038e-04,-2.406071185669185789e-07
3.709599362310787981e-04,-2.261533334998575320e-07
3.850016353797892509e-04,-2.117218068204140163e-07
3.990469158224545080e-04,-1.973136958943615695e-07
4.130936329789263914e-04,-1.829300246337787364e-07
4.271396512000041217e-04,-1.685718011516395722e-07
4.411828435998775945e-04,-1.542398563852400512e-07
4.552210918853645625e-04,-1.399350619884606603e-07
4.692522862958472987e-04,-1.256586885754258574e-07
4.832743255800325062e-04,-1.114121058635300148e-07
4.972851169314034502e-04,-9.719664415963328418e-08
5.112825759237457071e-04,-8.301358009986297743e-08
5.252646264121594525e-04,-6.886380603529298908e-08
5.392292004203265042e-04,-5.474806557548692211e-08
5.531742381123421533e-04,-4.066736250375203257e-08
5.670976877773551642e-04,-2.662273883015011362e-08
5.809975057607239717e-04,-1.261522815601220998e-08
5.948716564234657854e-04,1.353971575413304634e-09
6.087181121244821793e-04,1.528368185357349807e-08
6.225348532819315484e-04,2.917244782845346317e-08
6.363198686497235392e-04,4.301806734270910693e-08
6.500711557097219213e-04,5.681796025619735728e-08
6.637867210808208983e-04,7.056938873154316083e-08
6.774645809711824212e-04,8.426948779882744672e-08
6.911027616152402462e-04,9.791563246421106308e-08
7.046992997044452178e-04,1.115052526211374187e-07
7.182522428948455743e-04,1.250355009105645425e-07
7.317596503107369130e-04,1.385034955102151680e-07
7.452195929695179782e-04,1.519063812771550462e-07
7.586301541865029131e-04,1.652412670514632928e-07
7.719894299517091616e-04,1.785054594601415629e-07
7.852955293145827062e-04,1.916962358427335704e-07
7.985465748737012896e-04,2.048105181539970669e-07
8.117407032970705687e-04,2.178451914812002983e-07
8.248760658082203044e-04,2.307972088990235769e-07
8.379508286564922321e-04,2.436636861242477457e-07
8.509631735220755510e-04,2.564422974529134466e-07
8.639112978807750353e-04,2.691310064803093693e-07
8.767934154094097305e-04,2.817277017000823598e-07
8.896077563754689263e-04,2.942303572367822697e-07
9.023525679686735402e-04,3.066369724356570754e-07
9.150261146277110678e-04,3.189455051349051181e-07
9.276266783481693827e-04,3.311540950672961612e-07
9.401525590133370108e-04,3.432608022410655921e-07
9.526020748466913291e-04,3.552632650548981687e-07
9.649735629122550493e-04,3.671589709026354021e-07
9.772653795893757218e-04,3.789453573065523748e-07
9.894759010444732685e-04,3.906198705633778042e-07
1.001603523659758133e-03,4.021802839131089151e-07
1.013646664422975831e-03,4.136245003035214312e-07
1.025603761342583093e-03,4.249502816754887812e-07
1.037473273824921849e-03,4.361554090817369638e-07
1.049253682951159809e-03,4.472376567363721629e-07
1.060943491707395459e-03,4.581947739439118160e-07
1.072541225167949596e-03,4.690247158272822081e-07
1.084045430663314099e-03,4.797254310698500072e-07
1.095454678017193000e-03,4.902945974264483504e-07
1.106767559793819843e-03,5.007298838981437725e-07
1.117982691503001131e-03,5.110290036795591022e-07
1.129098711784279774e-03,5.211898048310130668e-07
1.140114282533057945e-03,5.312106336754946108e-07
1.151028088992357441e-03,5.410900745598196261e-07
1.161838839883800201e-03,5.508266052430709632e-07
1.172545267527984455e-03,5.604187577165973138e-07
1.183146127918164496e-03,5.698650604079531237e-07
1.193640200797173312e-03,5.791639704989080780e-07
1.204026289722765928e-03,5.883141097014745520e-07
1.214303222167707752e-03,5.973139821410497116e-07
1.224469849749326407e-03,6.061616172219648900e-07
1.234525048517116962e-03,6.148548712305976434e-07
1.244467719239494320e-03,6.233915209107478049e-07
1.254296787697833622e-03,6.317693669347989824e-07
1.264011204933063572e-03,6.399866260435929661e-07
1.273609947465006173e-03,6.480416868152805403e-07
1.283092017546696734e-03,6.559328225059028065e-07
1.292456443400768779e-03,6.636583581772829645e-07
1.301702279404125121e-03,6.712165870590686417e-07
1.310828606249478997e-03,6.786058135821499341e-07
1.319834531058844884e-03,6.858246795837994748e-07
1.328719187484832254e-03,6.928719126193599511e-07
1.337481735868373354e-03,6.997460646273911284e-07
1.346121363394379945e-03,7.064458142601047453e-07
1.354637284211136295e-03,7.129699786136420554e-07
1.363028739512030891e-03,7.193176870710461976e-07
1.371294997523029571e-03,7.254888505357706572e-07
1.379435353432186331e-03,7.314838233813413074e-07
1.387449129328721144e-03,7.373030349109211606e-07
1.395335674114851765e-03,7.429471081776509829e-07
1.403094363379954078e-03,7.484166958946078261e-07
1.410724599265823082e-03,7.537124750123526210e-07
1.418225810297472521e-03,7.588354246785495258e-07
1.425597451221528910e-03,7.637865367356752923e-07
1.432839002925372389e-03,7.685665076091372731e-07
1.439949972382747285e-03,7.731759772606528533e-07
1.446929892586723511e-03,7.776155516775753825e-07
1.453778322475639262e-03,7.818859023274937278e-07
1.460494846808087742e-03,7.859881072418322752e-07
1.467079076006780770e-03,7.899234060976739523e-07
1.473530646023897593e-03,7.936929424690122412e-07
1.479849218187458864e-03,7.972978701236174460e-07
1.486034479004427929e-03,8.007392375698515206e-07
1.492086139946937392e-03,8.040180273207809183e-07
1.498003937203293843e-03,8.071354204816792838e-07
1.503787631425906272e-03,8.100925860727091828e-07
1.509437007537244241e-03,8.128904728343529038e-07
1.514951874546176637e-03,8.155300323112485641e-07
1.520332065345640898e-03,8.180122166701261944e-07
1.525577436496599899e-03,8.203380951512578735e-07
1.530687867953882571e-03,8.225092088597283931e-07
1.535663262764408151e-03,8.245273093173882924e-07
1.540503546801594379e-03,8.263940504308700473e-07
1.545208668498524287e-03,8.281111091512682470e-07
1.549778598562667883e-03,8.296800926179630161e-07
1.554213329706445991e-03,8.311024999372494040e-07
1.558512876373242817e-03,8.323799417961449455e-07
1.562677274500437084e-03,8.335138926264778898e-07
1.566706581395851125e-03,8.345053947989386220e-07
1.570600875669850337e-03,8.353553013171915361e-07
1.574360257178753679e-03,8.360643415504345745e-07
1.577984846984098900e-03,8.366332065425173277e-07
1.581474787281314390e-03,8.370628665815204904e-07
1.584830241315603747e-03,8.373543713974623664e-07
1.588051393335593526e-03,8.375086187812390835e-07
1.591138448542691675e-03,8.375264819183967992e-07
1.594091633010002009e-03,8.374087402503939120e-07
1.596911193593052083e-03,8.371561138619381283e-07
1.599597397812482519e-03,8.367695109733449526e-07
1.602150533736377679e-03,8.362498373755881515e-07
1.604570909915769292e-03,8.355978045984355199e-07
1.606858855327659681e-03,8.348141499141664605e-07
1.609014719297977708e-03,8.338996373221077067e-07
1.611038871404116800e-03,8.328551924852905705e-07
1.612931701314012463e-03,8.316822502488460005e-07
1.614693618588313546e-03,8.303825019965023612e-07
1.616325052497483627e-03,8.289576352662158676e-07
1.617826451824168951e-03,8.274094096680322760e-07
1.619198284640336336e-03,8.257395174367738918e-07
1.620441038082353485e-03,8.239495999549819933e-07
1.621555218105086077e-03,8.220414617231206829e-07
1.622541349246356358e-03,8.200168602234424724e-07
1.623399974458636808e-03,8.178773047244859969e-07
1.624131654965047704e-03,8.156242178691626803e-07
1.624736970106817899e-03,8.132589226915867032e-07
1.625216517187525953e-03,8.107827367950008615e-07
1.625570911281065808e-03,8.081972338483968479e-07
1.625800785016369779e-03,8.055040477191491002e-07
1.625906788378935364e-03,8.027046962318802946e-07
1.625889588496366592e-03,7.998006407626948765e-07
1.625749869385949850e-03,7.967931622963633935e-07
1.625488331686002902e-03,7.936834248025598299e-07
1.625105692358569517e-03,7.904727002382215154e-07
1.624602684387295264e-03,7.871622099261740762e-07
1.623980056517740486e-03,7.837529961455767757e-07
1.623238573003418306e-03,7.802460838558623599e-07
1.622379013334247734e-03,7.766424523295647956e-07
1.621402171951584568e-03,7.729431514015772417e-07
1.620308857916424525e-03,7.691495900006177751e-07
1.619099894553696888e-03,7.652633251609289040e-07
1.617776119120416679e-03,7.612858425591116396e-07
1.616338382469243492e-03,7.572186350069054082e-07
1.614787548695230650e-03,7.530630981378033762e-07
1.613124494790459107e-03,7.488205350719786228e-07
1.611350110289371928e-03,7.444923508797189092e-07
1.609465296937698849e-03,7.400798589858242800e-07
1.607470968442546158e-03,7.355840813179770753e-07
1.605368050259154290e-03,7.310059257142574297e-07
1.603157479383946404e-03,7.263461976190194181e-07
1.600840204154007577e-03,7.216056959404316855e-07
1.598417184012638657e-03,7.167854862752972870e-07
1.595889389259899996e-03,7.118867149675526021e-07
1.593257800828947477e-03,7.069104297647662383e-07
1.590523410056529250e-03,7.018576661870358498e-07
1.587687218434337627e-03,6.967293436119449530e-07
1.584750237354324784e-03,6.915263265578366944e-07
1.581713487824119640e-03,6.862496714196891206e-07
1.578578000179631886e-03,6.809004508284799151e-07
1.575344813839319293e-03,6.754795979235729932e-07
1.572014977059687547e-03,6.699881037786283467e-07
1.568589546673624779e-03,6.644269994231964482e-07
1.565069587806219159e-03,6.587974916992731854e-07
1.561456173523255572e-03,6.531012974287529222e-07
1.557750384442290175e-03,6.473403998274629291e-07
1.553953308355734021e-03,6.415167964001579131e-07
1.550066039840575184e-03,6.356325749597464582e-07
1.546089679851817911e-03,6.296897846059737031e-07
1.542025335318130503e-03,6.236904411815613071e-07
1.537874118717653168e-03,6.176367299480045255e-07
1.533637147666945533e-03,6.115307997165528262e-07
1.529315544576593080e-03,6.053745513028382787e-07
1.524910436333313862e-03,5.991698037859295368e-07
1.520422953982624023e-03,5.929183021141819201e-07
1.515854232414026248e-03,5.866217921062599492e-07
1.511205410013051562e-03,5.802822666540369334e-07
1.506477628298155897e-03,5.739017867381922219e-07
1.501672031582970517e-03,5.674822971862645743e-07
1.496789766634017659e-03,5.610257025892120676e-07
1.491831982309605939e-03,5.545337788745838285e-07
1.486799829197434910e-03,5.480082045916247649e-07
1.481694459232380402e-03,5.414507596313836742e-07
1.476517025321896813e-03,5.348631668731782700e-07
1.471268681026594244e-03,5.282469368789491336e-07
1.465950580257321294e-03,5.216035364755502644e-07
1.460563876968785143e-03,5.149343856553771754e-07
1.455109724850154728e-03,5.082409472782029399e-07
1.449589276972427024e-03,5.015249982064445132e-07
1.444003685420952110e-03,4.947884291998255189e-07
1.438354100965789310e-03,4.880330100383280521e-07
1.432641672740476079e-03,4.812604825714883229e-07
1.426867547920079816e-03,4.744724886779368072e-07
1.421032871423179300e-03,4.676705424460204042e-07
1.415138785616832469e-03,4.608562018725720449e-07
1.409186430061179799e-03,4.540308759414412221e-07
1.403176941355316299e-03,4.471955968375162607e-07
1.397111453036857303e-03,4.403512093258899847e-07
1.390991095503579713e-03,4.334984182028544805e-07
1.384816995956214937e-03,4.266378600915464542e-07
1.378590278318673297e-03,4.197703569971362651e-07
1.372312063155884916e-03,4.128967554613339331e-07
1.365983467631403953e-03,4.060177464617831010e-07
1.359605605472346363e-03,3.991339634760239176e-07
1.353179586928450430e-03,3.922459198771978564e-07
1.346706518737194073e-03,3.853540439023598106e-07
1.340187504070471840e-03,3.784588830775711583e-07
1.333623642489217354e-03,3.715609507073621690e-07
1.327016029948190068e-03,3.646605777228027670e-07
1.320365758811762550e-03,3.577580887807735779e-07
1.313673917863892107e-03,3.508537965083521180e-07
1.306941592304584118e-03,3.439481179372413785e-07
1.300169863688478917e-03,3.370418606138034077e-07
1.293359809834840682e-03,3.301360144120732274e-07
1.286512504753122184e-03,3.232315450044348091e-07
1.279629018562748787e-03,3.163294509087319829e-07
1.272710417409017103e-03,3.094306400936185589e-07
1.265757763386931092e-03,3.025359537748693317e-07
1.258772114449678917e-03,2.956463476223005618e-07
1.251754524331469623e-03,2.887627198897839337e-07
1.244706042527948548e-03,2.818857573205757711e-07
1.237627714300621731e-03,2.750160626703373140e-07
1.230520580687949036e-03,2.681541305995958583e-07
1.223385678519839717e-03,2.613004357040991883e-07
1.216224040401133301e-03,2.544556543520555079e-07
1.209036694683162261e-03,2.476204950718081566e-07
1.201824665455605758e-03,2.407955587119857918e-07
1.194588972537206266e-03,2.339813795439567048e-07
1.187330631461352938e-03,2.271783040469636247e-07
1.180050653463643202e-03,2.203865597174046017e-07
1.172750045450282174e-03,2.136064564775285885e-07
1.165429809969886895e-03,2.068382517551939025e-07
1.158090945221302995e-03,2.000820549299516116e-07
1.150734445067792561e-03,1.933379604319149850e-07
1.143361299047483031e-03,1.866060092341223714e-07
1.135972492373986701e-03,1.798863022896173834e-07
1.128569005890688384e-03,1.731792552335926984e-07
1.121151816004549873e-03,1.664854108357534891e-07
1.113721894637590163e-03,1.598052611030378136e-07
1.106280209176916524e-03,1.531393034200812451e-07
1.098827722425229584e-03,1.464879290626530833e-07
1.091365392562502860e-03,1.398514485851731715e-07
1.083894173096213321e-03,1.332302717842387019e-07
1.076415012829815606e-03,1.266247400604846843e-07
1.068928855890259513e-03,1.200349763232330615e-07
1.061436641780980159e-03,1.134610254287337572e-07
1.053939305446659766e-03,1.069028340491488960e-07
1.046437777341098930e-03,1.003603559680222044e-07
1.038932983458044608e-03,9.383380036938091130e-08
1.031425845348735550e-03,8.732345268632074632e-08
1.023917280157304530e-03,8.082953298871409648e-08
1.016408200654619551e-03,7.435224756400862627e-08
1.008899515275334070e-03,6.789165418677118734e-08
1.001392128156453152e-03,6.144775278090964688e-08
9.938869391461157242e-04,5.502072648366558568e-08
9.863848438079949200e-04,4.861078612386151763e-08
9.788867334498960789e-04,4.221806857379939154e-08
9.713934951450771491e-04,3.584279281592392050e-08
9.639060117429342585e-04,2.948520393729731521e-08
9.564251618528950239e-04,2.314572721464785325e-08
9.489518197550357321e-04,1.682527622846861074e-08
9.414868552706856042e-04,1.052502111888363512e-08
9.340311336304220379e-04,4.246196377263955039e-09
9.265855153269368909e-04,-2.009871067530692389e-09
9.191508559679605539e-04,-8.241936781677640055e-09
9.117280061305882205e-04,-1.444877876796911973e-08
9.043178111898944127e-04,-2.062899768470335249e-08
8.969211111505177858e-04,-2.678119033503136977e-08
8.895387405124100108e-04,-3.290406836023612100e-08
8.821715281467133827e-04,-3.899636123338556861e-08
8.748202971787801766e-04,-4.505688717785344497e-08
8.674858648688145652e-04,-5.108444549989336395e-08
8.601690424566177948e-04,-5.707759930742410113e-08
8.528706349942643487e-04,-6.303485957879743842e-08
8.455914411921409014e-04,-6.895480149385331249e-08
8.383322532677881531e-04,-7.483606303347880466e-08
8.310938568084280057e-04,-8.067751423342495592e-08
8.238770306435010691e-04,-8.647815411790771879e-08
8.166825467018260605e-04,-9.223690580447545120e-08
8.095111698735528959e-04,-9.795273563292593632e-08
8.023636578968555396e-04,-1.036246968163989805e-07
7.952407612480761950e-04,-1.092518383216516553e-07
7.881432230355268345e-04,-1.148332808545787832e-07
7.810717788857514041e-04,-1.203680926831765139e-07
7.740271567884836118e-04,-1.258550654431206891e-07
7.670100769251638742e-04,-1.312928854055334773e-07
7.600212515100008073e-04,-1.366802616236919030e-07
7.530613846324294954e-04,-1.420159090802465846e-07
7.461311721101349841e-04,-1.472986845445703919e-07
7.392313013558334325e-04,-1.525275314110956028e-07
7.323624512369752678e-04,-1.577013215657870029e-07
7.255252919516016509e-04,-1.628189843715058368e-07
7.187204849476542482e-04,-1.678795873847594513e-07
7.119486828633284992e-04,-1.728822569523270055e-07
7.052105294828081355e-04,-1.778262358452972700e-07
6.985066596990727097e-04,-1.827107861075496712e-07
6.918376994540716444e-04,-1.875350045217373349e-07
6.852042656750843841e-04,-1.922979705901244293e-07
6.786069662284308166e-04,-1.969988336027131020e-07
6.720463998792362056e-04,-2.016368050956264215e-07
6.655231562644153658e-04,-2.062113015906312560e-07
6.590378158749636301e-04,-2.107218465658672919e-07
6.525909500244181675e-04,-2.151678810974668933e-07
6.461831208208835067e-04,-2.195488740743226634e-07
6.398148811593154864e-04,-2.238643588680666021e-07
6.334867747144518231e-04,-2.281138459547296600e-07
6.271993359351852107e-04,-2.322969022364343653e-07
6.209530900272496956e-04,-2.364130158065120183e-07
6.147485528923776364e-04,-2.404613736140349637e-07
6.085862310471999714e-04,-2.444410370600209533e-07
6.024666215445891948e-04,-2.483510487816580050e-07
5.963902118917252223e-04,-2.521904463559091231e-07
5.903574799791473692e-04,-2.559584363339322721e-07
5.843688940177281608e-04,-2.596543057070018027e-07
5.784249124638416980e-04,-2.632772627782718513e-07
5.725259839512017099e-04,-2.668265536689520563e-07
5.666725472453128113e-04,-2.703014902560115098e-07
5.608650312076790372e-04,-2.737014196633465286e-07
5.551038547730441624e-04,-2.770258395264217456e-07
5.493894269301839760e-04,-2.802742852575614248e-07
5.437221466833290669e-04,-2.834461678007828103e-07
5.381024030120288518e-04,-2.865409313457074572e-07
5.325305748433697625e-04,-2.895581054892646681e-07
5.270070310334579395e-04,-2.924973492747928114e-07
5.215321303716025179e-04,-2.953586466251966373e-07
5.161062215993394726e-04,-2.981421721183974571e-07
5.107296434242733019e-04,-3.008481038294705113e-07
5.054027245413257640e-04,-3.034767057209146385e-07
5.001257836690147993e-04,-3.060283035719851297e-07
4.948991295891614836e-04,-3.085032414588247183e-07
4.897230611947532173e-04,-3.109019858198168907e-07
4.845978675347258286e-04,-3.132249944761342186e-07
4.795238278321908550e-04,-3.154725354168429022e-07
4.745012114933071907e-04,-3.176448237562093131e-07
4.695302781221745003e-04,-3.197420848400327153e-07
4.646112775375133984e-04,-3.217645695099194405e-07
4.597444498021595436e-04,-3.237127000511745331e-07
4.549300252621638172e-04,-3.255869827586918611e-07
4.501682245793725448e-04,-3.273878688599917745e-07
4.454592587716792607e-04,-3.291158397138788572e-07
4.408033292729760465e-04,-3.307714155699638522e-07
4.362006280014319218e-04,-3.323551255912933095e-07
4.316513374383530483e-04,-3.338675977496706685e-07
4.271556307087774943e-04,-3.353094612065472965e-07
4.227136716433110256e-04,-3.366812061566878092e-07
4.183256148360128758e-04,-3.379833075022786180e-07
4.139916057099787567e-04,-3.392162677032746749e-07
4.097117805864447602e-04,-3.403806367352284749e-07
4.054862667684342608e-04,-3.414771620049639173e-07
4.013151826316817663e-04,-3.425066812733750582e-07
3.971986377032306901e-04,-3.434699547009821627e-07
3.931367327403137218e-04,-3.443677493340631171e-07
3.891295598180117654e-04,-3.452008432915912855e-07
3.851772024128533533e-04,-3.459699651988249428e-07
3.812797354864270170e-04,-3.466758761282097131e-07
3.774372255570485686e-04,-3.473192492741777802e-07
3.736497307346605930e-04,-3.479004858028089840e-07
3.699173007374075136e-04,-3.484198585097278644e-07
3.662399769060796593e-04,-3.488775942627203367e-07
3.626177922132153581e-04,-3.492738867043884876e-07
3.590507712796396828e-04,-3.496090399337963054e-07
3.555389303948219186e-04,-3.498833955125697463e-07
3.520822775252548196e-04,-3.500972023650650127e-07
3.486808123250792479e-04,-3.502507100684942449e-07
3.453345261602346148e-04,-3.503441929511585606e-07
3.420434021369409797e-04,-3.503779239317793094e-07
3.388074151381964398e-04,-3.503522614719042961e-07
3.356265318606348538e-04,-3.502675637313649601e-07
3.325007108341334217e-04,-3.501240628781601696e-07
3.294299024382849137e-04,-3.499219851767921345e-07
3.264140489263495397e-04,-3.496615935155146582e-07
3.234530844547039399e-04,-3.493432185792229969e-07
3.205469351288708804e-04,-3.489674039942157050e-07
3.176955190598744006e-04,-3.485348081248155810e-07
3.148987464150956178e-04,-3.480460651572082193e-07
3.121565194738138023e-04,-3.475018480885820058e-07
3.094687326935927269e-04,-3.469028534305730942e-07
3.068352727784033661e-04,-3.462497690848179380e-07
3.042560187524487943e-04,-3.455433519655511094e-07
3.017308420309102747e-04,-3.447843320620297436e-07
2.992596064689678889e-04,-3.439732789426772160e-07
2.968421684030350758e-04,-3.431107047399525965e-07
2.944783766968938200e-04,-3.421971121404276728e-07
2.921680727893198040e-04,-3.412330073195149043e-07
2.899110907519017715e-04,-3.402190100464447957e-07
2.877072573549860649e-04,-3.391557894182352218e-07
2.855563921291238917e-04,-3.380439620081058941e-07
2.834583074336103573e-04,-3.368841562392615267e-07
2.814128085422772747e-04,-3.356770187290961903e-07
2.794196937373592685e-04,-3.344231946798938570e-07
2.774787544128990693e-04,-3.331233977521538176e-07
2.755897751809128072e-04,-3.317783373375727782e-07
2.737525339642329545e-04,-3.303886161257588143e-07
2.719668020876336205e-04,-3.289548236144429572e-07
2.702323443764734342e-04,-3.274775661165085116e-07
2.685489192596365827e-04,-3.259574862892633673e-07
2.669162788853325424e-04,-3.243953798802254015e-07
2.653341692440437920e-04,-3.227921127593372759e-07
2.638023302836595726e-04,-3.211484971053129177e-07
2.623204960264267699e-04,-3.194653535183327253e-07
2.608883946937579014e-04,-3.177435069725219878e-07
2.595057488295369422e-04,-3.159837490725109388e-07
2.581722754257405176e-04,-3.141869082982851306e-07
2.568876860406113321e-04,-3.123537553611648732e-07
2.556516868904477012e-04,-3.104848683023963091e-07
2.544639789293377851e-04,-3.085807418459073090e-07
2.533242579280234785e-04,-3.066418379491862240e-07
2.522322145506312422e-04,-3.046686066422462814e-07
2.511875344408418887e-04,-3.026616099689080166e-07
2.501898983127929122e-04,-3.006214512033419294e-07
2.492389820337943319e-04,-2.985486708105709610e-07
2.483344567095188476e-04,-2.964438155807613058e-07
2.474759887778621437e-04,-2.943074369724506371e-07
2.466632401058829771e-04,-2.921400836922247100e-07
2.458958680956442404e-04,-2.899423936252219243e-07
2.451735257910654772e-04,-2.877150123731811136e-07
2.444958619712531188e-04,-2.854584883834619111e-07
2.438625212428387581e-04,-2.831733805156839212e-07
2.432731441382690693e-04,-2.808602835868364523e-07
2.427273672204532462e-04,-2.785198663706816542e-07
2.422248232063284388e-04,-2.761530158631232110e-07
2.417651411011552420e-04,-2.737607366360200008e-07
2.413479463284356628e-04,-2.713440167377411888e-07
2.409728608637657667e-04,-2.689038851129363224e-07
2.406395033750311223e-04,-2.664413887552755635e-07
2.403474893622598290e-04,-2.639575638064698529e-07
2.400964313029518491e-04,-2.614535146318065245e-07
2.398859387931568310e-04,-2.589303163540055995e-07
2.397156186673162067e-04,-2.563888826263366095e-07
2.395850751095465975e-04,-2.538300664286778871e-07
2.394939097654880339e-04,-2.512547041708638506e-07
2.394417218533353661e-04,-2.486636281988026921e-07
2.394281082844362395e-04,-2.460577770676669249e-07
2.394526637886870181e-04,-2.434381284144386100e-07
2.395149810320966477e-04,-2.408055938224575023e-07
2.396146507363922345e-04,-2.381610838037457992e-07
2.397512618064601532e-04,-2.355055128439264750e-07
2.399244014591974305e-04,-2.328397770420033820e-07
2.401336553586172408e-04,-2.301648260444491135e-07
2.403786077488623252e-04,-2.274815849371498395e-07
2.406588415696957520e-04,-2.247908435484408935e-07
2.409739385666723644e-04,-2.220933552485011956e-07
2.413234794029669430e-04,-2.193898693895644375e-07
2.417070437720504595e-04,-2.166811490026973146e-07
2.421242105231975902e-04,-2.139680932795589565e-07
2.425745577913878521e-04,-2.112516494358160689e-07
2.430576631150429656e-04,-2.085326769432575258e-07
2.435731035510978388e-04,-2.058120155934137781e-07
2.441204557909557190e-04,-2.030904862428940994e-07
2.446992962691024818e-04,-2.003688438249648260e-07
2.453092012705491423e-04,-1.976478470456357777e-07
2.459497470256544692e-04,-1.949281582092871250e-07
2.466205097726534724e-04,-1.922101938933156850e-07
2.473210658030300705e-04,-1.894942428793862909e-07
2.480509915000497995e-04,-1.867805292132114497e-07
2.488098633705679188e-04,-1.840692277077826183e-07
2.495972580838357719e-04,-1.813605876501472219e-07
2.504127525110458135e-04,-1.786548673202883579e-07
2.512559237522316957e-04,-1.759522270890944351e-07
2.521263491609063287e-04,-1.732528038844166369e-07
2.530236063708301815e-04,-1.705567219352696435e-07
2.539472733209911380e-04,-1.678640788762889278e-07
2.548969282864774243e-04,-1.651750268294650175e-07
2.558721499068609376e-04,-1.624896978203712954e-07
2.568725171986060486e-04,-1.598081028880764020e-07
2.578976095639785447e-04,-1.571302330103259434e-07
2.589470068018366405e-04,-1.544560871594549728e-07
2.600202891227522905e-04,-1.517857074234179028e-07
2.611170371825679518e-04,-1.491193095846037000e-07
2.622368321250559279e-04,-1.464571933979065494e-07
2.633792556196496337e-04,-1.437996271005067862e-07
2.645438899010000623e-04,-1.411468953793279058e-07
2.657303178096406837e-04,-1.384992733442456637e-07
2.669381228301095661e-04,-1.358570101188150917e-07
2.681668891339941533e-04,-1.332204030050748959e-07
2.694162016184190869e-04,-1.305897137843875266e-07
2.706856459263031140e-04,-1.279650643771236737e-07
2.719748084590293451e-04,-1.253465193154871815e-07
